time,luminaire_ID,lux_ref,lux_meas,ldrvoltage,ldrresistance,duty_cycle,windup_state,setpoint-weight
140002,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140012,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140022,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140032,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140042,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140052,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140062,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140072,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140082,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140092,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140102,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140112,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140122,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140132,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140142,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140152,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140162,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140172,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140182,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140192,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140202,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140212,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140222,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140232,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140242,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140252,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140262,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140272,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140282,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140292,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140302,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140312,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140322,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140332,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140342,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140352,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140362,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140372,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140382,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140392,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140402,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140412,0,70.00,62.31,0.38,76392.40,1.00,0,1.00
140422,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140432,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140442,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140452,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140462,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140472,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140482,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140492,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140502,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140512,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140522,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140532,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140542,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140552,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140562,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140572,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140582,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140592,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140602,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140612,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140622,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140632,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140642,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140652,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140662,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140672,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140682,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140692,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140702,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140712,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140722,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140732,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140742,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140752,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140762,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140772,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140782,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140792,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140802,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140812,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140822,0,70.00,62.13,0.38,76575.05,1.00,0,1.00
140832,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140842,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140852,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140862,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140872,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140882,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140892,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140902,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140912,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140922,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140932,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140942,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140952,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140962,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140972,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140982,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
140992,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141002,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141012,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141022,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141032,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141042,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141052,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141062,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141072,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141082,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141092,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141102,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141112,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141122,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141132,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141142,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141152,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141162,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141172,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141182,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141192,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141202,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141212,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141222,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141232,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141242,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141252,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141262,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141272,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141282,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141292,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141302,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141312,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141322,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141332,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141342,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141352,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141362,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141372,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141382,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141392,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141402,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141412,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141422,0,20.00,62.31,0.38,76392.40,1.00,0,1.00
141432,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141442,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141452,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141462,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141472,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141482,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141492,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141502,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141512,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141522,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141532,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141542,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141552,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141562,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141572,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141582,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141592,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141602,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141612,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141622,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141632,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141642,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141652,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141662,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141672,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141682,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141692,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141702,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141712,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141722,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141732,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141742,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141752,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141762,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141772,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141782,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141792,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141802,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141812,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141822,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141832,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141842,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141852,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141862,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141872,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141882,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141892,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141902,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141912,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141922,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141932,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141942,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141952,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141962,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141972,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141982,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
141992,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142002,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142012,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142022,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142032,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142042,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142052,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142062,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142072,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142082,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142092,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142102,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142112,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142122,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142132,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142142,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142152,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142162,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142172,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142182,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142192,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142202,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142212,0,20.00,62.31,0.38,76392.40,1.00,0,1.00
142222,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142232,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142242,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142252,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142262,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142272,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142282,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142292,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142302,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142312,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142322,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142332,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142342,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142352,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142362,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142372,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142382,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142392,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142402,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142412,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142422,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142432,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142442,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142452,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142462,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142472,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142482,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142492,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142502,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142512,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142522,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142532,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142542,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142552,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142562,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142572,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142582,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142592,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142602,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142612,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142622,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142632,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142642,0,20.00,62.13,0.38,76575.05,1.00,0,1.00
142652,0,20.00,62.13,0.38,76575.05,0.96,0,1.00
142662,0,20.00,62.13,0.38,76575.05,0.92,0,1.00
142672,0,20.00,61.76,0.38,76942.67,0.89,0,1.00
142682,0,20.00,61.20,0.38,77500.00,0.86,0,1.00
142692,0,20.00,60.65,0.37,78064.52,0.83,0,1.00
142702,0,20.00,59.73,0.37,79021.73,0.81,0,1.00
142712,0,20.00,58.82,0.37,80000.00,0.79,0,1.00
142722,0,20.00,57.73,0.36,81202.67,0.77,0,1.00
142732,0,20.00,56.65,0.36,82437.92,0.75,0,1.00
142742,0,20.00,55.58,0.35,83707.09,0.74,0,1.00
142752,0,20.00,54.52,0.35,85011.60,0.73,0,1.00
142762,0,20.00,53.46,0.34,86352.94,0.72,0,1.00
142772,0,20.00,52.24,0.34,87966.51,0.71,0,1.00
142782,0,20.00,51.20,0.33,89393.20,0.70,0,1.00
142792,0,20.00,50.17,0.33,90862.07,0.69,0,1.00
142802,0,20.00,49.14,0.32,92375.00,0.68,0,1.00
142812,0,20.00,48.12,0.32,93934.02,0.67,0,1.00
142822,0,20.00,47.28,0.31,95269.93,0.66,0,1.00
142832,0,20.00,46.28,0.31,96919.06,0.65,0,1.00
142842,0,20.00,45.45,0.30,98333.34,0.65,0,1.00
142852,0,20.00,44.46,0.30,100080.65,0.64,0,1.00
142862,0,20.00,43.64,0.30,101580.38,0.63,0,1.00
142872,0,20.00,42.99,0.29,102809.92,0.62,0,1.00
142882,0,20.00,42.18,0.29,104385.48,0.62,0,1.00
142892,0,20.00,41.54,0.29,105677.97,0.61,0,1.00
142902,0,20.00,40.74,0.28,107335.25,0.60,0,1.00
142912,0,20.00,40.10,0.28,108695.65,0.60,0,1.00
142922,0,20.00,39.31,0.27,110441.17,0.59,0,1.00
142932,0,20.00,38.68,0.27,111875.00,0.59,0,1.00
142942,0,20.00,38.05,0.27,113343.38,0.58,0,1.00
142952,0,20.00,37.43,0.26,114847.56,0.58,0,1.00
142962,0,20.00,36.81,0.26,116388.89,0.57,0,1.00
142972,0,20.00,36.35,0.26,117570.09,0.57,0,1.00
142982,0,20.00,35.74,0.26,119179.81,0.56,0,1.00
142992,0,20.00,35.28,0.25,120414.02,0.56,0,1.00
143002,0,20.00,34.67,0.25,122096.77,0.55,0,1.00
143012,0,20.00,34.22,0.25,123387.62,0.55,0,1.00
143022,0,20.00,33.77,0.24,124703.95,0.54,0,1.00
143032,0,20.00,33.32,0.24,126046.52,0.54,0,1.00
143042,0,20.00,32.88,0.24,127416.11,0.53,0,1.00
143052,0,20.00,32.43,0.24,128813.56,0.53,0,1.00
143062,0,20.00,31.99,0.24,130239.73,0.53,0,1.00
143072,0,20.00,31.69,0.23,131206.89,0.52,0,1.00
143082,0,20.00,31.25,0.23,132682.92,0.52,0,1.00
143092,0,20.00,30.81,0.23,134190.14,0.52,0,1.00
143102,0,20.00,30.52,0.23,135212.77,0.51,0,1.00
143112,0,20.00,30.23,0.23,136250.00,0.51,0,1.00
143122,0,20.00,29.80,0.22,137833.94,0.51,0,1.00
143132,0,20.00,29.51,0.22,138909.09,0.50,0,1.00
143142,0,20.00,29.22,0.22,140000.00,0.50,0,1.00
143152,0,20.00,28.94,0.22,141107.02,0.50,0,1.00
143162,0,20.00,28.51,0.22,142798.52,0.50,0,1.00
143172,0,20.00,28.37,0.22,143370.78,0.49,0,1.00
143182,0,20.00,28.08,0.21,144528.30,0.49,0,1.00
143192,0,20.00,27.66,0.21,146297.70,0.49,0,1.00
143202,0,20.00,27.38,0.21,147500.00,0.49,0,1.00
143212,0,20.00,27.24,0.21,148108.11,0.48,0,1.00
143222,0,20.00,26.96,0.21,149338.52,0.48,0,1.00
143232,0,20.00,26.82,0.21,149960.94,0.48,0,1.00
143242,0,20.00,26.40,0.20,151857.70,0.48,0,1.00
143252,0,20.00,26.26,0.20,152500.00,0.48,0,1.00
143262,0,20.00,25.98,0.20,153800.00,0.48,0,1.00
143272,0,20.00,25.85,0.20,154457.84,0.47,0,1.00
143282,0,20.00,25.71,0.20,155120.97,0.47,0,1.00
143292,0,20.00,25.43,0.20,156463.42,0.47,0,1.00
143302,0,20.00,25.29,0.20,157142.86,0.47,0,1.00
143312,0,20.00,25.16,0.20,157827.88,0.47,0,1.00
143322,0,20.00,24.88,0.20,159214.88,0.47,0,1.00
143332,0,20.00,24.75,0.19,159917.02,0.46,0,1.00
143342,0,20.00,24.61,0.19,160625.00,0.46,0,1.00
143352,0,20.00,24.47,0.19,161338.92,0.46,0,1.00
143362,0,20.00,24.34,0.19,162058.83,0.46,0,1.00
143372,0,20.00,24.20,0.19,162784.80,0.46,0,1.00
143382,0,20.00,24.07,0.19,163516.95,0.46,0,1.00
143392,0,20.00,23.93,0.19,164255.31,0.45,0,1.00
143402,0,20.00,23.80,0.19,165000.00,0.45,0,1.00
143412,0,20.00,23.66,0.19,165751.08,0.45,0,1.00
143422,0,20.00,23.53,0.19,166508.61,0.45,0,1.00
143432,0,20.00,23.53,0.19,166508.61,0.45,0,1.00
143442,0,20.00,23.39,0.19,167272.73,0.45,0,1.00
143452,0,20.00,23.13,0.18,168820.97,0.45,0,1.00
143462,0,20.00,23.13,0.18,168820.97,0.45,0,1.00
143472,0,20.00,22.99,0.18,169605.27,0.45,0,1.00
143482,0,20.00,22.86,0.18,170396.47,0.45,0,1.00
143492,0,20.00,22.73,0.18,171194.69,0.45,0,1.00
143502,0,20.00,22.73,0.18,171194.69,0.44,0,1.00
143512,0,20.00,22.59,0.18,172000.00,0.44,0,1.00
143522,0,20.00,22.59,0.18,172000.00,0.44,0,1.00
143532,0,20.00,22.46,0.18,172812.50,0.44,0,1.00
143542,0,20.00,22.46,0.18,172812.50,0.44,0,1.00
143552,0,20.00,22.33,0.18,173632.28,0.44,0,1.00
143562,0,20.00,22.20,0.18,174459.45,0.44,0,1.00
143572,0,20.00,22.06,0.18,175294.13,0.44,0,1.00
143582,0,20.00,22.06,0.18,175294.13,0.44,0,1.00
143592,0,20.00,21.93,0.18,176136.36,0.44,0,1.00
143602,0,20.00,21.93,0.18,176136.36,0.44,0,1.00
143612,0,20.00,21.80,0.18,176986.31,0.44,0,1.00
143622,0,20.00,21.80,0.18,176986.31,0.44,0,1.00
143632,0,20.00,21.80,0.18,176986.31,0.43,0,1.00
143642,0,20.00,21.67,0.18,177844.03,0.43,0,1.00
143652,0,20.00,21.67,0.18,177844.03,0.43,0,1.00
143662,0,20.00,21.67,0.18,177844.03,0.43,0,1.00
143672,0,20.00,21.54,0.17,178709.69,0.43,0,1.00
143682,0,20.00,21.54,0.17,178709.69,0.43,0,1.00
143692,0,20.00,21.41,0.17,179583.33,0.43,0,1.00
143702,0,20.00,21.41,0.17,179583.33,0.43,0,1.00
143712,0,20.00,21.41,0.17,179583.33,0.43,0,1.00
143722,0,20.00,21.28,0.17,180465.11,0.43,0,1.00
143732,0,20.00,21.28,0.17,180465.11,0.43,0,1.00
143742,0,20.00,21.15,0.17,181355.14,0.43,0,1.00
143752,0,20.00,21.15,0.17,181355.14,0.43,0,1.00
143762,0,20.00,21.02,0.17,182253.52,0.43,0,1.00
143772,0,20.00,21.02,0.17,182253.52,0.43,0,1.00
143782,0,20.00,21.02,0.17,182253.52,0.43,0,1.00
143792,0,20.00,21.02,0.17,182253.52,0.43,0,1.00
143802,0,20.00,21.02,0.17,182253.52,0.43,0,1.00
143812,0,20.00,20.89,0.17,183160.39,0.43,0,1.00
143822,0,20.00,20.89,0.17,183160.39,0.43,0,1.00
143832,0,20.00,20.89,0.17,183160.39,0.43,0,1.00
143842,0,20.00,20.89,0.17,183160.39,0.43,0,1.00
143852,0,20.00,20.89,0.17,183160.39,0.43,0,1.00
143862,0,20.00,20.76,0.17,184075.83,0.43,0,1.00
143872,0,20.00,20.76,0.17,184075.83,0.43,0,1.00
143882,0,20.00,20.76,0.17,184075.83,0.43,0,1.00
143892,0,20.00,20.76,0.17,184075.83,0.43,0,1.00
143902,0,20.00,20.76,0.17,184075.83,0.42,0,1.00
143912,0,20.00,20.63,0.17,185000.00,0.43,0,1.00
143922,0,20.00,20.63,0.17,185000.00,0.43,0,1.00
143932,0,20.00,20.63,0.17,185000.00,0.43,0,1.00
143942,0,20.00,20.63,0.17,185000.00,0.42,0,1.00
143952,0,20.00,20.63,0.17,185000.00,0.42,0,1.00
143962,0,20.00,20.63,0.17,185000.00,0.42,0,1.00
143972,0,20.00,20.63,0.17,185000.00,0.42,0,1.00
143982,0,20.00,20.63,0.17,185000.00,0.42,0,1.00
143992,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144002,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144012,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144022,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144032,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144042,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144052,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144062,0,20.00,20.50,0.17,185933.02,0.42,0,1.00
144072,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144082,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144092,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144102,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144112,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144122,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144132,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144142,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144152,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144162,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144172,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144182,0,20.00,20.37,0.17,186875.00,0.42,0,1.00
144192,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144202,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144212,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144222,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144232,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144242,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144252,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144262,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144272,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144282,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144292,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144302,0,20.00,20.24,0.17,187826.09,0.42,0,1.00
144312,0,20.00,20.11,0.17,188786.41,0.42,0,1.00
144322,0,20.00,20.11,0.17,188786.41,0.42,0,1.00
144332,0,20.00,20.11,0.17,188786.41,0.42,0,1.00
144342,0,20.00,20.11,0.17,188786.41,0.42,0,1.00
